#PMID	TITLE	DOI
23334603	Polymorphisms_of_the_WRN_gene_and_DNA_damage_of_peripheral_lymphocytes_in_age-related_cataract_in_a_Han_Chinese_population	10.1007/s11357-013-9512-4
