#PMID	TITLE	DOI
23350658	Association_of_PTPN22_rs2476601_and_EGFR_rs17337023_Gene_polymorphisms_and_rheumatoid_arthritis_in_Zahedan,_Southeast_Iran	10.1111/iji.12038
