#PMID	TITLE	DOI
20473912	De_novo_constitutional_MLH1_epimutations_confer_early-onset_colorectal_cancer_in_two_new_sporadic_Lynch_syndrome_cases,_with_derivation_of_the_epim	10.1002/ijc.25422
