#PMID	TITLE	DOI
21821672	A_variant_OSR1_allele_which_disturbs_OSR1_mRNA_expression_in_renal_progenitor_cells_is_associated_with_reduction_of_newborn_kidney_size_and_function	10.1093/hmg/ddr341
