#PMID	TITLE	DOI
27927211	Genetic_variations_of_aldehyde_dehydrogenase_2_and_alcohol_dehydrogenase_1B_are_associated_with_the_etiology_of_atrial_fibrillation_in_Japanese	10.1186/s12929-016-0304-x
