#PMID	TITLE	DOI
27087319	Point_Mutations_in_Exon_1B_of_APC_Reveal_Gastric_Adenocarcinoma_and_Proximal_Polyposis_of_the_Stomach_as_a_Familial_Adenomatous_Polyposis_Variant	10.1016/j.ajhg.2016.03.001
