#PMID	TITLE	DOI
20807450	Comparing_the_frequency_of_common_genetic_variants_and_haplotypes_between_carriers_and_non-carriers_of_BRCA1_and_BRCA2_deleterious_mutations_in_Aus	10.1186/1471-2407-10-466
