#PMID	TITLE	DOI
21987080	Haplotypes_of_DNA_repair_and_cell_cycle_control_genes,_X-ray_exposure,_and_risk_of_childhood_acute_lymphoblastic_leukemia	10.1007/s10552-011-9848-y
