#PMID	TITLE	DOI
18830263	Polymorphisms_in_DNA_repair_and_one-carbon_metabolism_genes_and_overall_survival_in_diffuse_large_B-cell_lymphoma_and_follicular_lymphoma	10.1038/leu.2008.240
