#PMID	TITLE	DOI
15113441	Kin-cohort_estimates_for_familial_breast_cancer_risk_in_relation_to_variants_in_DNA_base_excision_repair,_BRCA1_interacting_and_growth_factor_genes	10.1186/1471-2407-4-9
